idx,class,conversation
55,일반 대화,"어린이 보호구역 법에 대해 어떻게 생각해?
난 장난치는 잼민이들은 보호해주면 안 된다고 생각해.
장난을 어떻게 치는데?
자전거 타고 일부러 차에 가까이 오고 그래.
운전자들이 운전하기 더 힘들겠네.
한문철 유튜브 한번 봐 봐.
그런 사례가 많이 올라와?
어린 애들이라 겁이 없는지 막 뛰어들어.
그런 애들은 부모를 처벌해야 할 것 같아.
나도 마찬가지야,
그건 교육 문제 같거든."
56,일반 대화,"군대 진짜 엄청 좋아졌다
확실히 좋아지긴 했지.
좋아졌는데 다시 가고 싶지는 않다.
다시 가고 싶은 사람은 없지
싸이가 2번 갔다 왔잖아.
싸이 방위산업체로 1번, 현역으로 1번 갔어.
훈련소는 2번 간거네?
걔는 군번이 2개래.
아오 싫어, 웃긴데 슬프다.
원래 공익으로 갈 수 있었대
아내가 현역으로 가라고 했대.
아 진짜? 아내도 대단하다.
나라면 공익으로 무조건 가라고 할거야
나도 공익으로 가라고 할거야.
무조건 군대는 안가는게 최고지."
57,일반 대화,"저번에 조카랑 가위, 바위, 보 게임을 해서 팔목 때리기를 했어요
결과가 어떻게 되었나요? 많이 맞진 않으셨나요?
재미있으셨겠어요
저는 조카랑도 진지하게 게임을 하거든요
갑자기 진지하게 팔목 때리는 상상을 해서 웃겼습니다.
져 주지 않으시는군요
제가 이길 줄 알았는데 글쎄 조카가 이긴 거에요
그런데 조카가 유치원생인가요 초등학생인가요?
요즘 아이들은 게임을 정말 잘 하더라고요
제가 10대나 맞아서 팔목이 빨갛게 되었답니다
빨갛게 되었다면 초등학생일 가능성이 높겠군요.
다음에는 꼭 이기세요"
58,일반 대화,"자동차는 뭐에요?
저는 아반떼에요.
연비는 좋나요? 신형은 연비 엄청 좋다고 하던데요?
연비는 정말 최고인 것 같아요.
보통 얼마나되요?
노멀하게는 보통 16정도 나오는 것 같아요.
우와! 정말 부럽네요.
올란도는 얼마나 나오나요?
하... 저희는 7정도 나와요.
거의 두배 차이가 나네요.
그래도 올란도는 차박을 할 수 있잖아요."
59,일반 대화,"와 어제 날씨 봤어?
난 어제 진짜 덥던데 키키
더운 것보다 하늘에 구름이 장관이던데!
오 하늘도 보고 다니네 키키
맞아 점심 먹으러 나왔다가 잠깐 봤지
비 온 뒤라 그런지 진짜 맑긴 하더라
맞아 저녁 노을도 새빨갛더라
이야 노을 못 본 거 아쉽네 회사에 있느라
그래? 어제 그렇게 바빴어?
응 많이 바빴어 저녁까지 했어 ㅠ
그렇구나 오늘도 날씨 좋았긴 했는데!
요즘 하늘 볼 틈이 없네 ㅠ
그렇구나 여유 좀 갖고 살아!
맞아 간간히 하늘도 보고 살아야겠어
그래 좋은 생각이야 내일도 날씨 좋을 예정!
오 내일 하늘 기대된다"
60,일반 대화,"나 좋은 생각 났어
무슨 좋은 생각?
어떤 생각인지 들어보자
사과 껍질채 먹으면 귀찮게 안깎아도 되잖아?
와 엄청난 생각이다
그러게 너 천재 아니야?
저녁에 씻어놓고 아침에 먹어야겠다
그냥 먹기전에 씻는게 편하지 않아?
그러게 일 두 번 하는 것 같은데?
아 그런 거 같네 생각해보니
응 안그래도 귀찮은데 저녁에 할까?
맞아 적당히 부지런해야 안지쳐
너희 의견들을 수용하겠어
그래 우리가 널 더 잘 알잖니
다 같이 건강해야지!"
61,일반 대화,"엄마표 놀이(교육)는 처음에 어떻게 하게 됐어요?
의미 없이 놀아주니 아이가 재미 없어를 달고 살더라구요
장난감 가지고 놀아주는 건 한계가 있죠
아이는 새로운걸 하고 싶어하고
마자요 애들은 금방 싫증 내서 새로운게 필요하더라구요
재미도 있고 교육적인 것도 함께 였으면 해서 시작했죠
저도 도전해보고 싶은데 어려워요
저도 처음에 그랬어요
다른 분들에게 조언도 하고 하셨나요?
네 혼자는 어려워서 맘카페분들 한테 조언 많이 구했어요"
62,일반 대화,"너네들은 부모님이 사이가 좋으셔?
우리는 엄청 좋으셔.
우리는 동갑이신데 서로 둘도 없는 친구야.
우리 가족도 엄청 좋아.
나도 나중에 결혼하면 저렇게 할 수 있을까?
나도 그런 생각을 해본 적이 있어.
그런데 아마 그런 마음가짐이 있다는 것 만으로도 충분히 사이좋은 부부 사이가 될 수 있을 거야.
그랬으면 정말 좋겠다.
나도 우리 부모님처럼 결혼하면 사이좋은 친구 같은 부부가 될 거야.
나도 그렇게 돼야지.
우리 다 그런 사람이 되도록 노력하자.
결혼해서 정말 알콩달콩 살고 싶어."
63,일반 대화,"불꽃축제가 가을에 하나?
오 불꽃축제 나도 자주 갔는데 너무 좋았어
응 보통 가을에 하더라구!
나는 한번도 본적이 없어서 모르겠어
근데 요즘은 코로나때문에 안했지?
응 맞아 안했을꺼야 나도 2년전에 가보고 찾아보지도 못했어
나도 내년에는 가보고 싶다.
나는 가을되면 단풍구경 가까운데라도 갔다오는 것 같아
올 가을에는 단풍 구경 나도 가볼까나
오 좋아 단풍구경 좋지
응 나는 단풍이 그렇게 예쁘고 좋더라구
그러게 동네 나무 많은 곳만 가도 예쁘긴 했어
단풍구경은 구지 산에 갈 필요도 없으니깐"
64,일반 대화,"강아지 품종 중에 진돗개가 좋아
진돗개 어떤 부분이 좋아?
새끼일때 보면 그냥 빨려 들어갈 것 같아
너무 귀엽지 그런데 요즘 진돗개가 잘 안보이는 것 같아
맞아 성견되도 작은 그런 강아지를 선호 하는 것 같아
맞아 그런것 같아 시골에 가야 볼 수있는 것 같아
진돗개는 진짜 멋있게 생겼는데
맞아 정말 잘생겼어
충성심도 엄청 높다고 하던데 맞아?
맞아 나도 그렇게 알고 있어"
65,일반 대화,"군대 캠프를 다녀와 보신 적 있나요?
군대 캠프가 무엇인가요?
아니요 없어요 가보고 싶어요
한번 체험해보는 것도 좋을까요?
네 좋을 것 같아요 저는 힘든 것은 그만큼의 보상이 따른다고 생각하는 사람이예요
아. 군대를 체험하는 캠프군요. 왜 군대를 체험하는 걸까요?
아이들도 보내던데 괜찮을까요?
그럼요 가서 많은 것을 배워 올 거예요
저는 귀한 손녀들을 그런 곳에 보내고 싶지 않습니다.
다음에 함께 체험해볼까요?
네 재밌을 거 같은데 같이 가봐요.
저는 이미 다녀와봤습니다. 거부하겠습니다."
66,일반 대화,"나 게임에 현질할까 고민이야.
나도 요즘 너무 하고 싶어.
무슨 게임에 현질 할거야?
'클래시 로얄'이라는 게임에 할 거야.
나도 그 게임에 현질 하고싶어.
이유가 뭐야?
새로운 캐릭터가 나왔거든.
맞아, 그 캐릭터가 완전 사기야.
그럼 완전 현질 하고 싶겠네.
그 캐릭터 얼마 현질 해야하지?
7만 원 해야 해.
와... 너무 비싸..."
67,일반 대화,"무술 같은 거 배우고 싶다.
무술 배워두면 좋지.
무술은 갑자기 왜?
무술 잘하면 멋있잖아.
그렇긴 해. 잘하는 사람한테서 아우라가 느껴져.
무슨 무술 배울 거야?
가라테 배울 거야.
어? 나 그거 초등학교 때 배웠었는데.
뭘 배우는 무술이야?
무기 안 쓰고 신체를 이용해서 상대방과 겨루는 방식이야.
공격 수단이 주로 두 손과 관절을 이용해.
아하 그렇구나, 열심히 배워."
68,일반 대화,"집으로 너무 재밌더라
나도 그거보고 시골가서 지내보고 싶다 생각 했어
나도나도 보는 내내 마음이 편해지더라
맞아 요즘 이런 영화가 너무 좋지
나도 그래 현실도 힘들어서 그런지 이런영화 좋아
그래서 요즘 그런 영화가 뜨는 것 같아
맞아 요즘은 드라마도 그런게 좋아
집으로 같은 영화 또 없나?
집으로 일본 영화도 있어
아 맞아 그러네
너네 일본 영화도 좋아해?
응 나는 일본 영화도 재밌더라
나도 일본은 그냥 멜로 영화가 재밌어
맞어 다른건 특유의 일본 감성이 있어서 그냥 그래
나도 공감이야 멜로 영화만 재밌더라"
69,일반 대화,"요새 육아가 너무 힘든데 그래도 또 행복해
고통과 맞바꿀 만큼?
그냥 다른 차원의 행복이라고 들었어
미혼은 아마 공감하기 힘들거야
나도 애기는 좋아하는데 상상해보면... 괜히 망설여져
나도 그래. 한 생명을 책임져야 하니까
애기 키우는거 솔직히 진짜 너무너무 힘들어
아이고 고생이 많네...
그치. 육체적으로나 정신적으로나 힘들 것 같아
힘듦이 10이라면 1의 행복을 줘
근데 그 1이 엄청나구나
어찌 말로 형용할 수 있겠어
부모가 되어야 알 수 있어.
나는 부모라는 책임감이 무거워.
나도 아직 무서워."
70,일반 대화,"가족들이랑 여행 다녀요?
전 아직  가족여행은 못가봤어요
왜요 같이 가면 좋잖아요
아빠가 아프셔서 장거리를 못 가셔요
아버님 없이 가기도 그렇겠네요
아무래도 그렇죠
가까운데라도 가보셔요
가까운데는 가요
보여드리고 싶은데 못가서 속상하시겠어요
좋은곳 많이 가고픈데 속상해요"
71,일반 대화,"날씨가 더 추워졌어요
군고구만 생각나는 계절이네요
군고구마 장사 찾기 힘들자나요
드럼통?에서 파는 고구마는 찾기 힘들어요
겨울에는 따끈따끈 고구마인데...
요즘엔 거의없죠
고구마 파는데 없어요?
편의점에서 팔아요
맥반석 고구마요ㅠㅠ
맛이좀 덜하긴 하죠"
72,일반 대화,"피부과에 가서 레이저 시술 받으면 피부가 좀 좋아질까?
글쎄. 유튜브에서 봤는데 약만 잘 먹어도 된다더라
유튜브에서 누가 그랬는데?
함익병이 그랬어
레이저에 대해선 말 안 해?
레이저 받는 거 비싸기만 하고 효과는 일시적이래
그렇구나
피부는 어차피 유전이라 안 좋으면 약 먹으면서 관리 잘 하래
그래야겠다. 덕분에 돈 굳었네
응. 궁금한 거 있으면 또 물어봐"
73,일반 대화,"아이방은 어떻게  꾸몄어요?
방에 책장하고  쇼파랑 교구 서랍장만 있어요
책상은 안 두셨어요?
같이 놀이하고 책읽긴 좌식 좋아서 좌식 테이블 써요
저는 공주님방처럼 꾸몄어요
여자 아이들 로망이죠
핑크핑크 하답니다
저도 어릴땐 로망이였는데 하하
지금도 러블리하게 꾸미심 되죠
이제는 심플한게 좋아요"
74,일반 대화,"한강에 수상택시가 있데요 아셨어요?
저 여의도에서 우리 집까지 수상 헬기 타고 온 적 있어요
어제 이용했어요. 차가 막혀서요.
정말이세요? 진짜 최고네요 전 수상택시도 오늘 알았거든요
수상택시는 기본이죠 이젠 수상 헬기 랍니다
그러셨군요. 대로가 막힐 때면 자주 이용하고 있어요.
저만 몰랐나 봅니다 전 신기해서 알려드린건데 다 알고 계시네요
그렇게 되는 날이 빨리 왔음 하는 바램입니다
수상택시만 알고 있었는데 몰랐네요.
수상택시는 요금이 어떻게 될까요?
수상택시요금은 좀 비싸지 않을까요
몰라요. 카드찍고 내려서 요금은 모르겠네요."
75,일반 대화,"잡코리아 사이트 알아?
잡코리아 잘 몰라.
취업 관련 사이트잖아.
나는 처음 들어봐.
취업 준비 할때 몰랐어?
나는 진짜 몰랐어.
그러면 어느 사이트 봤어?
다른 사이트들 봤어.
어떤 사이트 봤어?
네이버 카페 많이 봤어."
76,일반 대화,"아이 머리는 누가 잘라주나요?
저희 아이는 미용실가서 잘라요.
아~ 그렇군요. 전 집에서 제가 잘라요.
아? 진짜요? 전문적으로 배우셨어요?
아니요~ 그냥 아이 머리만 어릴 때부터 잘라줘서 그래요.
그래도 엄청 어렵잖아요.
그렇긴해요. 저도 처음에는 엄청 실패 많이 했어요.
그렇죠. 처음부터 잘 하는 사람이 어딨어요.
네네 그래도 지금은 엄청 잘 짤라요. 아이도 좋아 하구요.
정말 그렇겠네요. 아이가 엄청 행복 해 하겠어요."
77,일반 대화,"요즘 월세 시세가 얼마야?
지역마다 다 다르잖아.
제일 싼 곳이 어디지?
서울에서 그나마 신림쪽이 싸지.
신림은 시세가 얼마나 하지?
인터넷에서 찾아볼게.
그래 찾아서 알려줘.
신림 시세가 비싸네.
월세 시세가 얼마야?
기본 월세 45만원이야."
78,일반 대화,"우리 아빠는 담배를 너무 피셔.
아 정말? 너는 담배 안 펴?
나는 피웠다가 끊었어.
담배 시작했을 때 부모님이 혼내셨어?
성인 되고 나서 피워서 혼나진 않았어.
난 성인인데도 피우면 혼날 걸.
남자랑 여자랑 다른 거 같아.
나는 머리가 밀릴 수도 있어.
아무래도 딸한테 좀 더 엄격하지.
난 가끔 너무 숨 막힐 때가 있다니까."
79,일반 대화,"올해 태풍이 왔었나?
늦여름에 태풍 왔어.
태풍이 8월인가 왔나?
태풍 9월에 왔어.
9월이면 가을 아닌가?
가을은 아니고 늦여름이지.
태풍이 늦게 온거지?
올해는 좀 늦게 온거야.
보통 언제쯤 와?
보통 7월, 8월에 와."
80,일반 대화,"너네 아이언맨 봤어?
응 진짜 재밌었지
아이언맨 죽을 때 울었어
진짜 너무 슬펐지
나도 아이언맨 죽을때 울었어.
뜬금없지 않아? 아닌가...
그랬나? 나 왜 영화 내용이 기억이 안나지?
사람이 언제 죽는지 알아?
음 어디보자 철들었을 때?
죽을 때 되면 죽지 않을까?
맹독 스프를 마셨을 때?
죽을 때 되면 죽는대. 정답이다, 근데 갑자기 그건 왜?
명언 한마디 했다 내가
사람들에게서 잊혀졌을 때야.
오~ 뭐야뭐야~ 슬프다"
81,일반 대화,"우리 이제 운전면허 딸 수 있는 나이야.
맞아, 생일 지나서 딸 수 있어.
나도 가능한데 귀찮아.
너 운전면허 공부했어?
난 매일 틈틈히 공부 중이야.
나는 안 하고 있는데 필기시험은 쉽지 않나?
아무리 쉬워도 공부는 해야지.
맞아, 내가 시험지 한 번 봤는데 어려워.
그럼 오늘 책 사러 가야겠다.
요즘 코로나 때문에 현장 접수 안되는 거 알아?
응, 그래서 인터넷으로 할려고.
난 몰랐는데 좋은 정보 고마워."
82,일반 대화,"갑자기 너무 추워졌어.
갑자기 겨울이 왔어.
벌써 가을도 끝났나봐.
나는 겨울이 좋아.
나는 가을이 좋아.
여름 보다는 겨울이지.
물론 여름은 싫어.
여름은 너무 더워.
더워서 너무 지쳐.
땀도 많이 나서 싫어."
